,address,purpose,cctv_cnt,set_yr,lat,lon
43133,서울특별시 은평구 불광2동 104-43,생활방범,2,`2019-06,37.62346,126.92758
43134,서울특별시 은평구 불광1동 309,교통단속,1,`2016-12,37.61961,126.92299
43135,서울특별시 은평구 불광1동 309,생활방범,3,`2020-08,37.61961,126.92299
43136,서울특별시 은평구 불광2동 310-107,교통단속,1,`2016-12,37.61903,126.92157
43137,서울특별시 은평구 불광2동 310-107,생활방범,2,`2017-06,37.61903,126.92157
43138,서울특별시 은평구 불광2동 357-15,교통단속,1,`2016-12,37.62073,126.92477
43139,서울특별시 은평구 불광2동 357-15,생활방범,1,`2020-08,37.62073,126.92477
43140,서울특별시 은평구 불광2동 423,교통단속,1,`2007-12,37.62153,126.92658
43141,서울특별시 은평구 불광2동 423,생활방범,4,`2015-08,37.62153,126.92658
43142,서울특별시 은평구 불광2동 76-21,교통단속,1,`2018-03,37.62602,126.92768
43143,서울특별시 은평구 역촌동 36-4,교통단속,1,`2015-08,37.60236,126.91601
43144,서울특별시 은평구 역촌동 36-4,생활방범,3,`2015-08,37.60236,126.91601
43145,서울특별시 은평구 역촌동 37-17,생활방범,1,`2007-12,37.60259,126.91862
43146,서울특별시 은평구 불광1동 221-35,생활방범,4,`2016-07,37.61826,126.9327
43147,서울특별시 은평구 불광2동 186-3,생활방범,4,`2016-07,37.6223,126.93233
43148,서울특별시 은평구 불광2동 447-40,생활방범,5,`2016-07,37.62576,126.92517
43149,서울특별시 은평구 불광2동 486-33,생활방범,2,`2016-07,37.6199,126.92063
43150,서울특별시 은평구 불광2동 313-10,생활방범,4,`2016-07,37.62048,126.92294
43151,서울특별시 은평구 역촌동 14-39,생활방범,4,`2016-07,37.60738,126.92102
43152,서울특별시 은평구 불광1동 344-61,생활방범,4,`2016-07,37.61938,126.9255
43153,서울특별시 은평구 불광1동 339-2,생활방범,1,`2016-07,37.61923,126.92547
43154,서울특별시 은평구 갈현1동 406-10,생활방범,4,`2016-07,37.6221,126.91859
43155,서울특별시 은평구 불광1동 353-45,생활방범,3,`2016-07,37.62027,126.92562
43156,서울특별시 은평구 불광1동 353-51,생활방범,1,`2016-07,37.62069,126.92526
43157,서울특별시 은평구 녹번동 98-3,생활방범,3,`2016-07,37.60534,126.92879
43158,서울특별시 은평구 녹번동 100-55,생활방범,1,`2016-07,37.60525,126.929
43159,서울특별시 은평구 불광1동 219-12,어린이보호,5,`2016-07,37.61957,126.9321
43160,서울특별시 은평구 불광2동 382-13,생활방범,5,`2016-07,37.6229,126.92232
43161,서울특별시 은평구 갈현1동 281-68,생활방범,5,`2016-07,37.62354,126.91524
43162,서울특별시 은평구 갈현2동 507-17,생활방범,4,`2016-07,37.61444,126.91153
43163,서울특별시 은평구 대조동 4-19,생활방범,3,`2016-07,37.61133,126.92798
43164,서울특별시 은평구 역촌동 54-2,생활방범,4,`2016-07,37.60605,126.9097
43165,서울특별시 은평구 역촌동 53-19,생활방범,2,`2016-07,37.60612,126.90956
43166,서울특별시 은평구 갈현1동 12-320,생활방범,5,`2016-07,37.62876,126.91516
43167,서울특별시 은평구 대조동 3-55,어린이보호,4,`2009-12,37.61139,126.92732
43168,서울특별시 은평구 대조동 3-55,교통단속,1,`2018-12,37.61139,126.92732
43169,서울특별시 은평구 대조동 55-12,생활방범,5,`2009-12,37.60807,126.9224
43170,서울특별시 은평구 대조동 76-35,생활방범,5,`2019-11,37.61124,126.92509
43171,서울특별시 은평구 대조동 88-198,생활방범,4,`2019-11,37.61234,126.92452
43172,서울특별시 은평구 대조동 89-1,생활방범,5,`2019-11,37.61098,126.92266
43173,서울특별시 은평구 불광2동 100-7,어린이보호,1,`2009-12,37.62501,126.9277
43174,서울특별시 은평구 불광2동 105-57,생활방범,5,`2019-11,37.62328,126.92903
43175,서울특별시 은평구 불광2동 155-14,어린이보호,1,`2019-11,37.62218,126.93032
43176,서울특별시 은평구 불광2동 163-23,생활방범,1,`2009-12,37.62217,126.92857
43177,서울특별시 은평구 불광1동 243-11,생활방범,5,`2019-11,37.61425,126.9322
43178,서울특별시 은평구 불광1동 246-1,생활방범,1,`2019-11,37.61627,126.93119
43179,서울특별시 은평구 불광1동 264-44,생활방범,1,`2019-11,37.61225,126.9293
43180,서울특별시 은평구 불광1동 281-13,어린이보호,1,`2019-11,37.61182,126.93129
43181,서울특별시 은평구 불광1동 305-8,어린이보호,5,`2009-12,37.61809,126.92387
43182,서울특별시 은평구 불광1동 305-8,교통단속,1,`2020-06,37.61809,126.92387
43183,서울특별시 은평구 불광1동 329-3,어린이보호,1,`2019-11,37.61797,126.92604
43184,서울특별시 은평구 불광1동 329-41,생활방범,1,`2019-11,37.61832,126.92614
43185,서울특별시 은평구 불광1동 331-4,생활방범,1,`2019-11,37.6193,126.92808
43186,서울특별시 은평구 불광1동 346-134,생활방범,4,`2019-11,37.61972,126.9269
43187,서울특별시 은평구 불광2동 391-283,생활방범,4,`2019-11,37.62325,126.92184
43188,서울특별시 은평구 불광2동 400-51,어린이보호,4,`2019-11,37.62266,126.92527
43189,서울특별시 은평구 불광2동 441-29,어린이보호,4,`2016-08,37.62397,126.92522
43190,서울특별시 은평구 불광2동 441-29,교통단속,1,`2020-06,37.62397,126.92522
43191,서울특별시 은평구 불광2동 443-50,생활방범,5,`2009-12,37.62429,126.92624
43192,서울특별시 은평구 불광2동 480-178,생활방범,1,`2009-12,37.62474,126.92353
43193,서울특별시 은평구 불광2동 480-197,생활방범,1,`2009-12,37.62548,126.92287
43194,서울특별시 은평구 불광2동 480-244,어린이보호,1,`2019-11,37.62335,126.92368
43195,서울특별시 은평구 불광1동 630-68,생활방범,1,`2019-11,37.61144,126.94109
43196,서울특별시 은평구 불광2동 64-2,어린이보호,5,`2019-11,37.62705,126.92806
43197,서울특별시 은평구 불광2동 73-1,어린이보호,1,`2009-12,37.62623,126.92891
43198,서울특별시 은평구 불광2동 73-1,교통단속,1,`2020-02,37.62623,126.92891
43199,서울특별시 은평구 역촌동 49-15,교통단속,1,`2007-12,37.60794,126.91069
43200,서울특별시 은평구 역촌동 49-15,생활방범,1,`2020-08,37.60794,126.91069
43201,서울특별시 은평구 역촌동 63-1,교통단속,1,`2017-06,37.60401,126.91541
43202,서울특별시 은평구 역촌동 63-1,생활방범,2,`2019-06,37.60401,126.91541
43203,서울특별시 은평구 역촌동 78-10,교통단속,1,`2007-12,37.60271,126.91027
43204,서울특별시 은평구 역촌동 78-10,생활방범,1,`2020-08,37.60271,126.91027
43205,서울특별시 은평구 역촌동 9-37,교통단속,1,`2015-08,37.60698,126.91548
43206,서울특별시 은평구 역촌동 9-37,생활방범,3,`2020-08,37.60698,126.91548
43207,서울특별시 은평구 진관동 210-6 208동옆 사거리,교통단속,1,`2018-03,37.63421,126.93002
43208,서울특별시 은평구 진관동 87-25 128동 앞 사거리,교통단속,1,`2016-07,37.63444,126.91912
43209,서울특별시 은평구 진관동 66-29 구파발역1번출구 인근,교통단속,1,`2016-07,37.63752,126.91888
43210,서울특별시 은평구 진관동 66-29 구파발역1번출구 인근,생활방범,2,`2018-05,37.63752,126.91888
43211,서울특별시 은평구 녹번동 153-1,생활방범,1,`2020-02,37.60561,126.92312
43212,서울특별시 은평구 녹번동 153-1,생활방범,1,`2020-02,37.60501,126.92302
43213,서울특별시 은평구 녹번동 158-1,생활방범,1,`2019-05,37.60396,126.92376
43214,서울특별시 은평구 녹번동 158-1,생활방범,1,`2019-05,37.60399,126.92358
43215,서울특별시 은평구 녹번동 158-1,생활방범,1,`2017-12,37.60399,126.92358
43216,서울특별시 은평구 녹번동 85-1,생활방범,2,`2020-02,37.60451,126.92728
43217,서울특별시 은평구 녹번동 85-1,생활방범,2,`2020-02,37.60356,126.92706
43218,서울특별시 은평구 녹번동 85-1,어린이보호,2,`2013-12,37.60407,126.92761
43219,서울특별시 은평구 녹번동 85-1,어린이보호,1,`2017-12,37.60407,126.92761
43220,서울특별시 은평구 녹번동 95-44,생활방범,2,`2019-05,37.60549,126.93098
43221,서울특별시 은평구 녹번동 산28-6,생활방범,3,`2020-02,37.60294,126.9324
43222,서울특별시 은평구 대조동 212,생활방범,2,`2020-02,37.6153,126.92026
43223,서울특별시 은평구 대조동 212,생활방범,2,`2020-02,37.61568,126.91995
43224,서울특별시 은평구 대조동 212,생활방범,3,`2020-02,37.61536,126.91976
43225,서울특별시 은평구 대조동 212,생활방범,1,`2017-12,37.61536,126.91976
43226,서울특별시 은평구 대조동 212,생활방범,2,`2020-02,37.61521,126.91975
43227,서울특별시 은평구 대조동 212,생활방범,2,`2020-02,37.61516,126.92027
43228,서울특별시 은평구 불광1동 236-5,생활방범,3,`2014-12,37.61636,126.93145
43229,서울특별시 은평구 불광1동 270-11,생활방범,3,`2014-12,37.61361,126.92964
43230,서울특별시 은평구 불광1동 339,생활방범,2,`2019-05,37.6199,126.92515
43231,서울특별시 은평구 불광1동 339,생활방범,2,`2019-05,37.61966,126.92493
43232,서울특별시 은평구 불광2동 444-1,생활방범,2,`2019-05,37.62542,126.92632
43233,서울특별시 은평구 불광2동 444-1,생활방범,2,`2019-05,37.62535,126.92616
43234,서울특별시 은평구 불광2동 444-15,생활방범,2,`2020-02,37.62494,126.92722
43235,서울특별시 은평구 진관동 313-1,생활방범,3,`2016-07,37.65069,126.94527
43236,서울특별시 은평구 구산동 19-54,생활방범,4,`2016-07,37.60881,126.91407
43237,서울특별시 은평구 갈현2동 488-16,생활방범,3,`2016-07,37.61415,126.91404
43238,서울특별시 은평구 갈현1동 281-4,생활방범,4,`2016-07,37.62405,126.91568
43239,서울특별시 은평구 갈현1동 281-10,생활방범,1,`2016-07,37.6242,126.91565
43240,서울특별시 은평구 진관동 산68 구파발 폭포공원,생활방범,2,`2016-04,37.63723,126.91896
43241,서울특별시 은평구 진관동 산68 구파발 폭포공원,생활방범,1,`2017-12,37.63723,126.91896
43242,서울특별시 은평구 진관동 산68 구파발 폭포공원,생활방범,2,`2016-04,37.63631,126.91898
43243,서울특별시 은평구 갈현2동 521-21,생활방범,5,`2016-06,37.61608,126.91187
43244,서울특별시 은평구 진관동 297-3,재난재해,1,`2016-07,37.65447,126.93861
43245,서울특별시 은평구 녹번동 산1-55 장미공원 동쪽출입구,생활방범,2,`2016-08,37.61066,126.94124
43246,서울특별시 은평구 녹번동 산1-55 장미공원 화장실옆,생활방범,3,`2020-02,37.61045,126.94039
43247,서울특별시 은평구 녹번동 산1-55 장미공원 화장실옆,생활방범,1,`2017-12,37.61045,126.94039
43248,서울특별시 은평구 녹번동 83-26,어린이보호,6,`2016-08,37.60244,126.92651
43249,서울특별시 은평구 갈현1동 298-12,어린이보호,5,`2016-08,37.62561,126.91529
43250,서울특별시 은평구 갈현1동 300-39,어린이보호,2,`2016-08,37.62585,126.91505
43251,서울특별시 은평구 갈현2동 543,생활방범,4,`2016-08,37.62233,126.91143
43252,서울특별시 은평구 녹번동 126-34,생활방범,4,`2016-10,37.60786,126.92904
43253,서울특별시 은평구 녹번동 126-8,생활방범,2,`2016-10,37.6073,126.9286
43254,서울특별시 은평구 진관동 100-4 어드벤스힐오피스텔 뒤,교통단속,1,`2016-11,37.63338,126.91832
43255,서울특별시 은평구 진관동 100-4 어드벤스힐오피스텔 뒤,생활방범,2,`2016-11,37.63338,126.91832
43256,서울특별시 은평구 녹번동 산1-73,어린이보호,5,`2020-05,37.6082,126.93957
43257,서울특별시 은평구 역촌동 18-10,생활방범,5,`2009-12,37.60672,126.92039
43258,서울특별시 은평구 역촌동 5-20,어린이보호,5,`2019-11,37.60859,126.91744
43259,서울특별시 은평구 역촌동 62-28,생활방범,5,`2009-12,37.60408,126.91475
43260,서울특별시 은평구 역촌동 66-44,어린이보호,5,`2018-05,37.6023,126.91486
43261,서울특별시 은평구 역촌동 68-35,어린이보호,5,`2009-12,37.60302,126.91122
43262,서울특별시 은평구 진관동 69 앞사거리,교통단속,1,`2016-12,37.63904,126.91877
43263,서울특별시 은평구 대조동 179-6 평생학습관 맞은편,교통단속,1,`2016-06,37.60809,126.92148
43264,서울특별시 은평구 대조동 179-6 평생학습관 맞은편,생활방범,1,`2020-08,37.60809,126.92148
43265,서울특별시 은평구 진관동 191-6 205동 앞 사거리,교통단속,1,`2016-07,37.63487,126.92694
43266,서울특별시 은평구 진관동 14 801동앞,교통단속,1,`2016-03,37.64509,126.92623
43267,서울특별시 은평구 진관동 20 822동앞사거리,교통단속,1,`2015-08,37.643,126.92159
43268,서울특별시 은평구 진관동 24-24 진관고 입구,교통단속,1,`2017-06,37.64373,126.92452
43269,서울특별시 은평구 진관동 170-27 324동옆사거리,교통단속,1,`2016-03,37.63405,126.9239
43270,서울특별시 은평구 진관동 8-23 702동 앞,교통단속,1,`2016-07,37.64679,126.92884
43271,서울특별시 은평구 진관동 158-28 폭포동입구사거리,교통단속,1,`2011-12,37.62951,126.93008
43272,서울특별시 은평구 진관동 5-4 하나유치원앞,교통단속,1,`2017-06,37.64799,126.92998
43273,서울특별시 은평구 진관동 13 708동앞,교통단속,1,`2017-06,37.64574,126.9274
43274,서울특별시 은평구 갈현2동 454-28,교통단속,1,`2018-12,37.61801,126.91813
43275,서울특별시 은평구 갈현2동 454-28,어린이보호,2,`2014-12,37.61801,126.91813
43276,서울특별시 은평구 갈현2동 481-1 앞,어린이보호,2,`2014-12,37.61783,126.91826
43277,서울특별시 은평구 갈현2동 503-12,교통단속,1,`2018-12,37.61906,126.91534
43278,서울특별시 은평구 갈현2동 503-12,어린이보호,4,`2014-12,37.61906,126.91534
43279,서울특별시 은평구 구산동 168-2,어린이보호,3,`2013-12,37.60985,126.90652
43280,서울특별시 은평구 구산동 200-6,어린이보호,5,`2013-12,37.61297,126.91205
43281,서울특별시 은평구 구산동 21-3,어린이보호,4,`2013-12,37.60949,126.91522
43282,서울특별시 은평구 구산동 27-3,어린이보호,4,`2013-12,37.61183,126.9106
43283,서울특별시 은평구 구산동 27-3,어린이보호,2,`2013-12,37.61201,126.91065
43284,서울특별시 은평구 구산동 19-9,교통단속,1,`2018-12,37.60988,126.91409
43285,서울특별시 은평구 구산동 19-9,어린이보호,3,`2014-12,37.60988,126.91409
43286,서울특별시 은평구 녹번동 100-25,어린이보호,5,`2013-12,37.60472,126.92835
43287,서울특별시 은평구 대조동 74-20,어린이보호,4,`2013-12,37.61035,126.92588
43288,서울특별시 은평구 불광2동 444-15,생활방범,2,`2020-02,37.62483,126.92747
43289,서울특별시 은평구 불광2동 448-51,생활방범,2,`2019-05,37.62638,126.92545
43290,서울특별시 은평구 불광2동 69,생활방범,2,`2014-12,37.6268,126.92871
43291,서울특별시 은평구 불광1동 산42-5,생활방범,3,`2020-02,37.61158,126.94088
43292,서울특별시 은평구 불광1동 산42-5,생활방범,4,`2020-02,37.61137,126.94004
43293,서울특별시 은평구 불광1동 산42-5,생활방범,3,`2020-02,37.61096,126.93946
43294,서울특별시 은평구 진관동 218-27,생활방범,3,`2020-02,37.63555,126.9302
43295,서울특별시 은평구 진관동 218-27,생활방범,3,`2020-02,37.63518,126.93021
43296,서울특별시 은평구 진관동 산110-17,생활방범,3,`2013-12,37.62979,126.91655
43297,서울특별시 은평구 진관동 산110-17,생활방범,2,`2019-12,37.62983,126.91627
43298,서울특별시 은평구 진관동 산110-17,생활방범,3,`2019-12,37.63032,126.91609
43299,서울특별시 은평구 진관동 산110-17,생활방범,1,`2017-12,37.63032,126.91609
43300,서울특별시 은평구 구산동 307-1,교통단속,1,`2017-06,37.61714,126.90661
43301,서울특별시 은평구 구산동 307-1,생활방범,2,`2019-06,37.61714,126.90661
43302,서울특별시 은평구 대조동 11-13,교통단속,1,`2017-06,37.61093,126.92928
43303,서울특별시 은평구 대조동 11-13,생활방범,4,`2019-06,37.61093,126.92928
43304,서울특별시 은평구 진관동 72-26 저류지관리사무소,재난재해,2,`2018-07,37.64446,126.91295
43305,서울특별시 은평구 녹번동 176-28,생활방범,5,`2017-08,37.60285,126.922
43306,서울특별시 은평구 녹번동 281-4,어린이보호,4,`2017-08,37.60584,126.93426
43307,서울특별시 은평구 불광2동 421-1,어린이보호,5,`2015-06,37.62289,126.92618
43308,서울특별시 은평구 불광2동 421-13,생활방범,5,`2015-06,37.62242,126.92576
43309,서울특별시 은평구 불광2동 421-18,생활방범,1,`2015-06,37.62265,126.92623
43310,서울특별시 은평구 대조동 14-67,생활방범,3,`2015-06,37.6093,126.92771
43311,서울특별시 은평구 대조동 3-54,생활방범,4,`2015-06,37.61135,126.92749
43312,서울특별시 은평구 불광1동 286-21,어린이보호,3,`2015-08,37.61548,126.92626
43313,서울특별시 은평구 불광1동 329-11,어린이보호,4,`2015-08,37.61832,126.92505
43314,서울특별시 은평구 불광2동 16-89 양평슈퍼 앞,생활방범,5,`2010-12,37.62167,126.93334
43315,서울특별시 은평구 불광2동 170-133 효성빌라 앞,생활방범,4,`2010-12,37.62466,126.93027
43316,서울특별시 은평구 불광1동 244-88,생활방범,4,`2020-08,37.61377,126.9296
43317,서울특별시 은평구 불광1동 281-113 형제갈비 앞,생활방범,3,`2010-12,37.61061,126.93132
43318,서울특별시 은평구 불광2동 445-252 옆,생활방범,5,`2010-12,37.62638,126.92452
43319,서울특별시 은평구 불광2동 477-1,생활방범,4,`2010-12,37.62736,126.92031
43320,서울특별시 은평구 불광2동 479-18 영빈빌라A동 앞,생활방범,4,`2019-12,37.6263,126.92151
43321,서울특별시 은평구 불광2동 484-143 백마빌리지 앞,생활방범,4,`2019-12,37.62219,126.92138
43322,서울특별시 은평구 역촌동 22-59,생활방범,5,`2010-12,37.60415,126.91657
43323,서울특별시 은평구 역촌동 2-86,생활방범,4,`2010-12,37.60904,126.91896
43324,서울특별시 은평구 역촌동 57-24,생활방범,4,`2020-08,37.60442,126.91127
43325,서울특별시 은평구 역촌동 71-12,어린이보호,5,`2010-12,37.60518,126.90846
43326,서울특별시 은평구 역촌동 71-12,교통단속,1,`2020-06,37.60518,126.90846
43327,서울특별시 은평구 역촌동 9-31,생활방범,5,`2019-12,37.60685,126.91619
43328,서울특별시 은평구 진관동 72-6 통일로 및 유수지 접경부,생활방범,3,`2015-12,37.64334,126.91454
43329,서울특별시 은평구 진관동 159-21 폭포공원내,생활방범,3,`2016-12,37.6289,126.93015
43330,서울특별시 은평구 진관동 153-11 422동옆,생활방범,1,`2016-12,37.6283,126.93236
43331,서울특별시 은평구 진관동 산109-20 423동옆,생활방범,1,`2016-12,37.627,126.93398
43332,서울특별시 은평구 불광1동 16-175,어린이보호,5,`2013-12,37.62072,126.93319
43333,서울특별시 은평구 불광1동 230-23,생활방범,4,`2013-12,37.61729,126.93132
43334,서울특별시 은평구 불광1동 554-1,교통단속,1,`2018-12,37.61205,126.93191
43335,서울특별시 은평구 불광1동 554-1,어린이보호,5,`2014-12,37.61205,126.93191
43336,서울특별시 은평구 역촌동 219-3,어린이보호,5,`2013-12,37.60503,126.90626
43337,서울특별시 은평구 역촌동 55-35,교통단속,1,`2018-12,37.60546,126.91049
43338,서울특별시 은평구 역촌동 55-35,생활방범,5,`2020-08,37.60546,126.91049
43339,서울특별시 은평구 역촌동 66-32,어린이보호,5,`2013-12,37.60224,126.91319
43340,서울특별시 은평구 역촌동 23-55,생활방범,5,`2019-05,37.60437,126.91829
43341,서울특별시 은평구 진관동 9991-110,교통단속,1,`2018-12,37.64197,126.93999
43342,서울특별시 은평구 진관동 9991-110,생활방범,1,`2018-12,37.64197,126.93999
43343,서울특별시 은평구 진관동 9994-2,교통단속,1,`2018-12,37.63975,126.94001
43344,서울특별시 은평구 진관동 9994-2,어린이보호,3,`2018-12,37.63975,126.94001
43345,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43346,서울특별시 은평구 녹번동 84,시설물관리,1,`2016-07,37.60263,126.92992
43347,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43348,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43349,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43350,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43351,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43352,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60263,126.92992
43353,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.6023,126.92957
43354,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60248,126.92962
43355,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-12,37.60279,126.92975
43356,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43357,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43358,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43359,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43360,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43361,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43362,서울특별시 은평구 갈현1동 12-155,생활방범,1,`2013-12,37.62724,126.91508
43363,서울특별시 은평구 갈현1동 12-85,생활방범,1,`2013-12,37.62802,126.91724
43364,서울특별시 은평구 갈현2동 453-3,어린이보호,3,`2013-12,37.61909,126.91844
43365,서울특별시 은평구 갈현1동 8-23,생활방범,1,`2013-12,37.62651,126.91678
43366,서울특별시 은평구 구산동 7-19,생활방범,1,`2013-12,37.6107,126.9137
43367,서울특별시 은평구 녹번동 144-45,생활방범,1,`2013-12,37.60639,126.92345
43368,서울특별시 은평구 녹번동 94-16,생활방범,1,`2013-12,37.60527,126.93044
43369,서울특별시 은평구 불광1동 238-28,어린이보호,4,`2013-12,37.61643,126.93232
43370,서울특별시 은평구 불광1동 272-19,생활방범,1,`2013-12,37.6119,126.93025
43371,서울특별시 은평구 불광2동 484-6,생활방범,1,`2013-12,37.62246,126.92051
43372,서울특별시 은평구 역촌동 17-28,생활방범,5,`2013-12,37.60552,126.9215
43373,서울특별시 은평구 역촌동 31-6,생활방범,1,`2013-12,37.60268,126.91901
43374,서울특별시 은평구 갈현1동 12-22,생활방범,1,`2018-12,37.62753,126.91635
43375,서울특별시 은평구 구산동 363-2,생활방범,6,`2018-12,37.61357,126.90827
43376,서울특별시 은평구 갈현1동 405-16,생활방범,5,`2018-12,37.62154,126.91764
43377,서울특별시 은평구 불광1동 330-10,어린이보호,3,`2015-08,37.61735,126.92701
43378,서울특별시 은평구 구산동 368-22,생활방범,5,`2015-08,37.61255,126.90797
43379,서울특별시 은평구 갈현2동 255 호수미용실앞,생활방범,5,`2020-08,37.62142,126.91361
43380,서울특별시 은평구 갈현1동 281-191,생활방범,5,`2020-08,37.62344,126.91402
43381,서울특별시 은평구 갈현2동 326-24,생활방범,5,`2020-08,37.61675,126.90815
43382,서울특별시 은평구 갈현2동 327-25,생활방범,4,`2020-08,37.61667,126.91035
43383,서울특별시 은평구 갈현2동 327-97,생활방범,5,`2020-08,37.61609,126.90898
43384,서울특별시 은평구 구산동 9-1,어린이보호,5,`2020-08,37.61043,126.91422
43385,서울특별시 은평구 녹번동 120-89,생활방범,4,`2020-08,37.60727,126.93042
43386,서울특별시 은평구 녹번동 35-62,생활방범,4,`2020-08,37.60373,126.93351
43387,서울특별시 은평구 녹번동 35-62,생활방범,2,`2020-08,37.60375,126.93323
43388,서울특별시 은평구 대조동 218-17,생활방범,4,`2020-08,37.61524,126.91937
43389,서울특별시 은평구 대조동 226-20,생활방범,4,`2020-08,37.61177,126.91876
43390,서울특별시 은평구 대조동 28-10,생활방범,3,`2020-08,37.60954,126.92673
43391,서울특별시 은평구 대조동 48-91,생활방범,4,`2020-08,37.61091,126.91876
43392,서울특별시 은평구 불광1동 259-25,생활방범,2,`2020-08,37.61354,126.92862
43393,서울특별시 은평구 불광2동 312-24,생활방범,5,`2020-08,37.62005,126.92193
43394,서울특별시 은평구 불광2동 481-23,생활방범,3,`2020-08,37.62498,126.92103
43395,서울특별시 은평구 불광2동 76-2,생활방범,5,`2020-08,37.62005,126.92193
43396,서울특별시 은평구 진관동 산109-17 426동앞 삼거리,생활방범,3,`2016-12,37.6278,126.93534
43397,서울특별시 은평구 진관동 151-24 427동앞,생활방범,1,`2016-12,37.62802,126.93655
43398,서울특별시 은평구 갈현2동 228-73 등산로,생활방범,5,`2014-12,37.62099,126.91115
43399,서울특별시 은평구 갈현2동 228-73 삼거리,생활방범,4,`2014-12,37.62007,126.91095
43400,서울특별시 은평구 구산동 산37-3 산책로,생활방범,2,`2014-12,37.61166,126.90685
43401,서울특별시 은평구 구산동 산37-3 삼거리,생활방범,2,`2014-12,37.6112,126.90598
43402,서울특별시 은평구 불광1동 12-15,생활방범,3,`2014-12,37.61666,126.93326
43403,서울특별시 은평구 불광1동 12-15,생활방범,1,`2014-12,37.6165,126.93324
43404,서울특별시 은평구 불광1동 19-1,어린이보호,4,`2014-12,37.61999,126.93313
43405,서울특별시 은평구 불광1동 191-8,생활방범,3,`2014-12,37.62134,126.93154
43406,서울특별시 은평구 불광1동 191-8,생활방범,1,`2014-12,37.62158,126.93145
43407,서울특별시 은평구 불광1동 270,생활방범,4,`2014-12,37.61277,126.93042
43408,서울특별시 은평구 불광1동 281-154,생활방범,3,`2014-12,37.61032,126.93075
43409,서울특별시 은평구 불광1동 290-73,어린이보호,4,`2014-12,37.61645,126.9248
43410,서울특별시 은평구 불광1동 600-12,생활방범,5,`2014-12,37.61143,126.93269
43411,서울특별시 은평구 불광1동 8-12,생활방범,4,`2014-12,37.61578,126.93348
43412,서울특별시 은평구 구산동 산37-3 등산로,생활방범,4,`2014-12,37.61131,126.90562
43413,서울특별시 은평구 진관동 130-20,생활방범,5,`2014-12,37.64271,126.93976
43414,서울특별시 은평구 진관동 127-27,생활방범,4,`2014-12,37.64166,126.93895
43415,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43416,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60263,126.92992
43417,서울특별시 은평구 갈현1동 275-82,생활방범,2,`2018-05,37.62396,126.91246
43418,서울특별시 은평구 갈현1동 275-61,생활방범,2,`2018-05,37.62413,126.91267
43419,서울특별시 은평구 갈현1동 275-103,생활방범,4,`2018-05,37.62321,126.91247
43420,서울특별시 은평구 갈현1동 281-48,생활방범,3,`2018-05,37.62354,126.9149
43421,서울특별시 은평구 갈현1동 276-37,생활방범,4,`2018-05,37.62237,126.91514
43422,서울특별시 은평구 갈현1동 281-64,생활방범,2,`2018-05,37.62292,126.91488
43423,서울특별시 은평구 불광2동 23-25,생활방범,4,`2018-05,37.62185,126.93445
43424,서울특별시 은평구 불광2동 445-141,생활방범,1,`2016-08,37.62637,126.92296
43425,서울특별시 은평구 불광2동 445-335,생활방범,2,`2016-08,37.62622,126.92336
43426,서울특별시 은평구 불광2동 445-358,생활방범,2,`2018-05,37.62637,126.92376
43427,서울특별시 은평구 역촌동 19-49,생활방범,2,`2018-05,37.60598,126.9187
43428,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60268,126.93019
43429,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60268,126.93019
43430,서울특별시 은평구 녹번동 84,시설물관리,1,`2017-03,37.60244,126.92885
43431,서울특별시 은평구 녹번동 84,시설물관리,1,`2017-03,37.60247,126.92899
43432,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.60247,126.92899
43433,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.6025,126.92875
43434,서울특별시 은평구 녹번동 84,시설물관리,1,`2019-01,37.6025,126.92875
43435,서울특별시 은평구 녹번동 84,시설물관리,1,`2017-03,37.60244,126.92885
