park_nm,park_gbn,lon,lat
용마도시자연공원,도시농업공원,127.1078998,37.58411925
방  죽,어린이공원,127.1027,37.60238
신내어울공원,근린공원,127.0974178,37.61163479
공릉동,근린공원,127.0863497,37.62069727
신내공원,근린공원,127.0892086,37.61374917
봉화산근린공원,근린공원,127.0841101,37.60823987
옹달샘,어린이공원,127.080912,37.62076239
개  미,어린이공원,127.0779947,37.62069588
별  빛,어린이공원,127.0725563,37.619274
소  망,어린이공원,127.0749,37.61109
먹  골,어린이공원,127.0791,37.61143
능산공원,근린공원,127.0974178,37.61163479
구릉공원,근린공원,127.0961,37.61033
능말공원,근린공원,127.1070691,37.61535601
배말공원,근린공원,127.1123054,37.61401402
원  묵,어린이공원,127.0848,37.61671
서  당,어린이공원,127.0881,37.61703
은하수,어린이공원,127.0912,37.61562
안  골,어린이공원,127.0978,37.60449
한아름,어린이공원,127.0941,37.61324
꽃피울,어린이공원,127.099845,37.60835
신  현,어린이공원,127.0897,37.60343
공릉가로공원,기타,127.076266,37.61768123
"우체국 옆(엠코, 태릉입구 5번 출구)",기타,127.075912,37.6182161
묵  동,어린이공원,127.078524,37.612574
묵동소공원,소공원,127.078098,37.615572
묵1동소공원,소공원,127.077666,37.611736
학동공원,어린이공원,127.0387639,37.511646
신사은행나무공원,어린이공원,127.021627,37.521114
신사개나리공원,어린이공원,127.027304,37.526208
삼성목련공원,어린이공원,127.045196,37.518515
삼성까치공원,어린이공원,127.051865,37.518324
청담은행나무공원,어린이공원,127.0442417,37.525154
청담목련공원,어린이공원,127.041076,37.522979
배꽃근린공원,근린공원,127.040299,37.516663
샘터근린공원,근린공원,127.060169,37.514379
봉은역사공원,역사공원,127.046723,37.513888
역삼문화공원,문화공원,127.025932,37.502655
논현까치공원,어린이공원,127.020792,37.509026
논현개나리공원,어린이공원,127.0300758,37.51122564
논현무궁화공원,어린이공원,127.021935,37.506648
논현소나무공원,어린이공원,127.035281,37.515685
청수근린공원,근린공원,127.049676,37.523249
청담근린공원,근린공원,127.035334,37.520727
학동근린공원,근린공원,127.0251861,37.515548
삼성은행나무근린공원,근린공원,127.036994,37.516489
도산근린공원,근린공원,127.0356032,37.523911
신사근린공원,근린공원,127.021458,37.526708
미  도,어린이공원,127.020397,37.503268
명  달,근린공원,127.021114,37.499011
역삼까치공원,어린이공원,127.021971,37.497225
역삼소나무공원,어린이공원,127.024931,37.490961
원지,어린이공원,127.055803,37.454441
큰마을,소공원,127.016442,37.465521
솔말,소공원,127.016442,37.462524
우면,수변공원,127.016442,37.465212
교  대,어린이공원,127.011667,37.494444
동  문,어린이공원,127.026745,37.472658
효  자,어린이공원,127.0244176,37.4734814
능안,어린이공원,127.065671,37.454423
새싹,어린이공원,127.017427,37.487687
섶다리,어린이공원,127.016442,37.465522
샛말,어린이공원,127.016442,37.462521
궁  현,어린이공원,127.010358,37.488406
당  골,어린이공원,127.022497,37.485421
암산,어린이공원,127.025606,37.473186
성형촌,어린이공원,127.019774,37.466827
식유촌,어린이공원,127.013279,37.458785
원터,어린이공원,127.055235,37.443583
청계숲,어린이공원,127.0579927,37.447445
새쟁이,어린이공원,127.068669,37.435533
홍씨마을,어린이공원,127.065666,37.455311
태봉,근린공원,127.016712,37.466158
섬들,근린공원,127.016743,37.466518
망루,근린공원,127.016712,37.466518
송동,근린공원,127.016714,37.468618
예  술,어린이공원,127.0146591,37.4832661
신  중,어린이공원,127.010705,37.482283
장  안,어린이공원,127.011389,37.491667
마산말,어린이공원,127.026684,37.487135
분토골,어린이공원,127.017445,37.488326
인왕산공원,근린공원,126.963713,37.583336
달바위공원,소공원,126.965838,37.570172
솔빛공원,소공원,126.965774,37.569973
소담공원,소공원,126.961564,37.572146
부암튼튼공원,소공원,126.964166,37.592305
의주공원,소공원,126.960267,37.573679
무악공원,어린이공원,126.960547,37.577525
옥인공원,어린이공원,126.962407,37.582545
인왕공원,어린이공원,126.956975,37.577468
사직공원,근린공원,126.967746,37.576561
월암공원,근린공원,126.965634,37.571311
테크노근린공원,근린공원,126.950593,37.577985
덕의근린공원,근린공원,126.950593,37.577985
온수근린공원,근린공원,126.963169,37.571952
윗잔다리어린이공원,어린이공원,126.9256552,37.55701305
동교어린이공원,어린이공원,126.9234345,37.560087
느티나무어린이공원,어린이공원,126.918761,37.55950711
은행나무어린이공원,어린이공원,126.9224169,37.56462924
다솜어린이공원,어린이공원,126.9154619,37.5622309
뒤뜰어린이공원,어린이공원,126.909348,37.563154
외주목어린이공원,어린이공원,126.907695,37.562772
성메어린이공원,어린이공원,126.914754,37.568088
성황당어린이공원,어린이공원,126.907334,37.568996
큰길어린이공원,어린이공원,126.908231,37.56775
쌍둥이어린이공원,어린이공원,126.906759,37.56573
성사천어린이공원,어린이공원,126.904856,37.565334
중동소어린이공원,어린이공원,126.9067005,37.570632
중동어린이공원,어린이공원,126.910444,37.568444
샘터어린이공원,어린이공원,126.906734,37.56987
개나리어린이공원,어린이공원,126.909184,37.569866
성산공원,근린공원,126.909591,37.562015
샛터공원,근린공원,126.906012,37.566233
모래내어린이공원,어린이공원,126.913955,37.57202956
가재울어린이공원,어린이공원,126.9192627,37.57331723
북아현어린이공원,어린이공원,126.9517607,37.55849107
한성어린이공원,어린이공원,126.955252,37.55900376
너른바위어린이공원,어린이공원,126.9522503,37.55832008
복주산근린공원,근린공원,126.9551252,37.56181347
아현역소공원,소공원,126.9559516,37.55768632
바람산어린이공원,어린이공원,126.940192,37.558263
독립근린공원,근린공원,126.9556111,37.57460779
창천근린공원,근린공원,126.940528,37.557916
홍제근린공원,근린공원,126.952997,37.594742
독립문어린이공원,어린이공원,126.960378,37.571549
연서어린이공원,어린이공원,126.923258,37.572082
홍은동어린이공원,어린이공원,126.950296,37.601593
중앙근린공원,근린공원,126.913255,37.575022
솟대어린이공원,어린이공원,126.912994,37.572759
나비울어린이공원,어린이공원,126.909632,37.574799
한울소공원,소공원,126.9165627,37.57089843
궁동근린공원,근린공원,126.9195783,37.5687539
명수어린이공원,어린이공원,126.950691,37.560086
대현문화공원,문화공원,126.945455,37.557667
동구물어린이공원,어린이공원,126.928045,37.571323
궁뜰어린이공원,어린이공원,126.930386,37.568975
궁말어린이공원,어린이공원,126.933593,37.571041
대궐재어린이공원,어린이공원,126.937078,37.574059
연희어린이공원,어린이공원,126.921481,37.567723
창천문화공원,문화공원,126.935161,37.5568595
새마을공원,어린이공원,126.964642,37.606448
서린공원,소공원,126.980784,37.569989
경희궁공원,역사공원,126.970374,37.57050028
수송공원,근린공원,126.981143,37.573998
청진공원,근린공원,126.979819,37.571415
내수어울공원,근린공원,126.970542,37.573911
내수공원,근린공원,126.971637,37.572497
후창공원,소공원,126.964365,37.610258
참샘골공원,어린이공원,126.974498,37.614801
감나무골공원,어린이공원,126.970377,37.612876
노고산소공원,소공원,126.934783,37.554664
복자기소공원,소공원,126.936606,37.545831
상수나루소공원,소공원,126.926341,37.545914
상수소공원,소공원,126.927148,37.545877
산사나무소공원,소공원,126.896318,37.57522
현석소공원,소공원,126.934305,37.542863
무쇠막소공원,소공원,126.934154,37.552568
밤섬문화공원,문화공원,126.93184,37.54279
서강나루문화공원,문화공원,126.930993,37.545245
당인동문화공원,문화공원,126.920097,37.545333
홍익문화공원,문화공원,126.9229711,37.5521432
양화진역사공원,역사공원,126.911199,37.545496
외국인묘지공원,묘지공원,126.911274,37.546644
애오개어린이공원,어린이공원,126.957944,37.55514
망원어린이공원,어린이공원,126.9042984,37.5520894
광흥창어린이공원,어린이공원,126.930847,37.549462
신수어린이공원,어린이공원,126.933798,37.550357
서교어린이공원,어린이공원,126.915455,37.55202007
잔다리어린이공원,어린이공원,126.912702,37.554569
합정어린이공원,어린이공원,126.913019,37.551803
양화어린이공원,어린이공원,126.9084445,37.55035465
한마음어린이공원,어린이공원,126.9080164,37.55468956
옹달샘어린이공원,어린이공원,126.902013,37.55485
두리어린이공원,어린이공원,126.901229,37.560124
망원새싹어린이공원,어린이공원,126.898507,37.559039
새누리어린이공원,어린이공원,126.898158,37.575462
매봉산공원,근린공원,126.892089,37.572886
현석어린이공원,어린이공원,126.933312,37.544319
창전어린이공원,어린이공원,126.929106,37.550165
와우어린이공원,어린이공원,126.925367,37.54883125
부엉바위어린이공원,어린이공원,126.892436,37.575369
귀리어린이공원,어린이공원,126.880724,37.581414
꽃담 소공원,소공원,126.900161,37.531174
당산역 소공원,소공원,126.900642,37.533517
새말소공원,소공원,126.900527,37.528901
이음소공원,소공원,126.902501,37.527656
당산나루소공원,소공원,126.9001276,37.53281392
(가칭)당산4구역 소공원,소공원,126.903737,37.528846
강마을어린이공원,어린이공원,126.906681,37.532972
양평어린이공원,어린이공원,126.898077,37.538015
실개울공원,근린공원,126.9469602,37.27160018
물빛찬공원,근린공원,126.9510638,37.27212465
어울림공원,근린공원,126.9562307,37.27313471
어울림공원,근린공원,126.956803,37.27203474
물향기공원,근린공원,126.9523898,37.26342721
물다미공원,근린공원,126.951423,37.25920994
서호공원,근린공원,126.9887875,37.27815566
황새말공원,근린공원,126.9811454,37.286279
서호꽃뫼공원,근린공원,126.9867613,37.28420801
실개울공원,근린공원,126.9470176,37.27201366
80호소공원,소공원,126.9935356,37.2700182
81호소공원,소공원,126.9943135,37.26979301
16호소공원,소공원,126.9944429,37.28387226
9호소공원,소공원,126.9666779,37.29817912
12호소공원,소공원,126.9941201,37.2607745
18호소공원,소공원,126.9660837,37.24576787
20호소공원,소공원,126.9556155,37.27631696
21호소공원,소공원,126.9574042,37.27152408
22호소공원,소공원,126.9463131,37.26706122
34호소공원,소공원,126.9605195,37.25624349
35호소공원,소공원,126.9435766,37.27791929
36호소공원,소공원,126.9573745,37.26011688
51호소공원,소공원,126.9953057,37.26394128
62호소공원,소공원,126.9422457,37.27251241
63호소공원,소공원,126.9435566,37.26854125
64호소공원,소공원,126.9582252,37.27118558
두물맞이공원,근린공원,126.9411219,37.26920956
산마루,어린이공원,126.9876586,37.28604145
고금,어린이공원,126.9742589,37.23393782
고사,어린이공원,126.9774257,37.23304652
씽씽어린이공원,어린이공원,126.9887757,37.2568351
버들,어린이공원,126.9829531,37.28951887
백로,어린이공원,126.9817406,37.28578118
양지말,어린이공원,126.9847311,37.28595461
선재미,어린이공원,126.9890251,37.28751929
쪽빛,어린이공원,126.9909966,37.28592281
개구쟁이,어린이공원,126.9915651,37.28474429
숙지,어린이공원,126.9925305,37.28337838
네버랜드,어린이공원,126.9925868,37.28135952
고색,어린이공원,126.9789277,37.24694221
풀잎,어린이공원,126.9518662,37.27833743
벌터,어린이공원,126.9908188,37.26367431
서낭재,어린이공원,126.9782804,37.2730705
오목천,어린이공원,126.9636059,37.24213772
오색,어린이공원,126.9674764,37.24674139
한터,어린이공원,126.9961442,37.26787345
여우별,어린이공원,126.9681128,37.24502597
크레파스,어린이공원,126.9372468,37.27486698
물방울,어린이공원,126.9422609,37.27035712
우주선,어린이공원,126.9545015,37.27625887
숲속,어린이공원,126.9548565,37.2708023
해누리,어린이공원,126.9541034,37.30047863
별누리,어린이공원,126.9534509,37.29784735
벌말,어린이공원,126.9959492,37.26004398
까치,어린이공원,126.9358111,37.29256983
갓띠,어린이공원,126.9594655,37.29619165
다온,어린이공원,126.9763281,37.28432415
꽃길,어린이공원,126.9735142,37.28244578
세모,어린이공원,126.972381,37.28530362
드림,어린이공원,126.9703666,37.28051321
하늬,어린이공원,126.9723015,37.28067947
별솔,어린이공원,126.9763082,37.27600935
사랑,어린이공원,126.9718878,37.27714009
탑마루,어린이공원,126.9753258,37.27362319
푸른지대,어린이공원,126.9732388,37.27024924
탑골,어린이공원,126.9764008,37.26817391
백설,어린이공원,126.9911147,37.29513422
꽃뫼,어린이공원,126.9920965,37.29287891
명인,어린이공원,126.9955839,37.29497112
동신,어린이공원,126.9901113,37.29483221
화산,어린이공원,126.9805545,37.29115659
정천,어린이공원,126.9805545,37.29115659
율전,어린이공원,126.9642525,37.29917849
세곡,어린이공원,126.972381,37.28530362
은하수,어린이공원,126.9734779,37.27982195
하구운,어린이공원,126.9728353,37.27633658
칙칙폭폭,어린이공원,126.9763082,37.27600935
별,어린이공원,126.9776435,37.30267863
달,어린이공원,126.9785128,37.30269384
바람,어린이공원,126.9819739,37.30115977
샘터,어린이공원,126.9792424,37.29941167
천천,어린이공원,126.9818185,37.29916341
초록,어린이공원,126.9870001,37.29693844
비단,어린이공원,126.9833844,37.29751654
청솔,어린이공원,126.9844114,37.29385892
솔뫼,어린이공원,126.9869171,37.2934661
연꽃,어린이공원,126.9946448,37.29922235
대평,어린이공원,126.9889194,37.29674446
샘내,근린공원,126.9819051,37.29576471
일월,근린공원,126.9702049,37.29012545
물빛찬공원,근린공원,126.9515452,37.27261389
물새공원,근린공원,126.9457878,37.27638495
두레뜰공원,근린공원,126.9436982,37.2721635
두물맞이공원,근린공원,126.9405324,37.27087887
두물맞이공원,근린공원,126.9410651,37.26973212
산울림공원,근린공원,126.9381876,37.27700835
가온공원,근린공원,126.9489339,37.27254431
호매실공원,근린공원,126.9489032,37.2713297
매화공원,근린공원,126.9495588,37.26887554
바람소리공원,근린공원,126.9457828,37.27705532
사랑뜰공원,근린공원,126.9585584,37.26389808
사랑뜰공원,근린공원,126.9624048,37.26492402
대부둑공원,근린공원,126.9694069,37.25572712
105호 근린공원,근린공원,126.975926,37.23582137
배다리공원,근린공원,126.9850965,37.24029343
고색체육공원,근린공원,126.9782807,37.24370905
오목천체육공원,근린공원,126.970053,37.24740064
당수체육공원,근린공원,126.9433637,37.29290085
1호체육공원,근린공원,126.9483114,37.27629039
글모둠문화공원,근린공원,126.9579934,37.26641239
누리문화공원,근린공원,126.9450191,37.27647038
권선1문화공원,근린공원,126.972198,37.25532774
14호문화공원,근린공원,126.9923985,37.25854801
15호문화공원,근린공원,126.9934722,37.2589472
달누리,근린공원,126.9517346,37.30076962
7호수변공원,근린공원,126.9914515,37.25907052
오목천,근린공원,126.973141,37.24105541
탑동,근린공원,126.9720697,37.27311789
오목호수공원,근린공원,126.9648203,37.24815347
은하수공원,근린공원,126.9936415,37.25632198
솔대,근린공원,126.9817029,37.23641486
고색중보들,근린공원,126.9875112,37.25004662
들바람,근린공원,126.9783163,37.24072849
천천3,근린공원,126.986498,37.29073825
여기산,근린공원,126.9799827,37.28081077
구운,근린공원,126.976192,37.27849556
정자,근린공원,126.9883063,37.29766409
39호소공원,소공원,126.9861749,37.31420367
40호소공원,소공원,126.9868638,37.31068076
해드림,어린이공원,126.9830698,37.31218176
해늘찬,어린이공원,126.9846442,37.31414983
노루말,어린이공원,126.9823575,37.30949297
오리뜰,어린이공원,126.983509,37.30544929
하늘,어린이공원,126.9756949,37.30368551
세일,어린이공원,126.9907275,37.31001292
노송,근린공원,126.9873932,37.31448315
밤밭청개구리,근린공원,126.9705906,37.30745789
지지대공원,근린공원,126.9859463,37.32506692
효행공원,근린공원,126.9881266,37.32160359
밤밭,근린공원,126.964289,37.30391689
정자문화공원,근린공원,126.9864004,37.3095764
104호수변공원,근린공원,126.982227,37.31278844
흐리목,소공원,126.952962,37.494617
해밀,어린이공원,126.974311,37.488467
칸나,소공원,126.9043083,37.48562691
새빛,소공원,126.9744112,37.48733571
삼일,근린공원,126.966736,37.483419
은하수,어린이공원,126.912513,37.494528
장미,어린이공원,126.936031,37.493815
노루,어린이공원,126.974169,37.481981
새싹,어린이공원,126.973124,37.479905
꿈돌이,어린이공원,126.970034,37.480474
동산,어린이공원,126.969571,37.479616
토끼,어린이공원,126.970241,37.478284
양지,어린이공원,126.974021,37.480071
샛별,어린이공원,126.965354,37.487568
반달,어린이공원,126.967932,37.483714
늘푸른,어린이공원,126.969174,37.482608
개나리,어린이공원,126.965684,37.486354
청명,어린이공원,126.907983,37.487572
해당화,어린이공원,126.905905,37.486987
남성,소공원,126.972026,37.484811
상도,근린공원,126.9384079,37.49321807
현충,근린공원,126.9757312,37.48538566
방배동,근린공원,126.958523,37.474689
청  두,어린이공원,126.958524,37.480246
무지개,어린이공원,126.9009392,37.46282267
푸른골,어린이공원,126.903303,37.466546
금천폭포공원,근린공원,126.9044447,37.44639673
독산자연공원,근린공원,126.907326,37.473526
삼성산시민휴식공원,근린공원,126.910204,37.454747
별장길,어린이공원,126.908596,37.448147
은행,어린이공원,126.906993,37.452119
느티나무,어린이공원,126.906735,37.456225
송록,어린이공원,126.906169,37.461247
효봉,어린이공원,126.910507,37.460754
신흥,어린이공원,126.907849,37.459874
장미,어린이공원,126.912238,37.461586
산장,어린이공원,126.912588,37.460931
까치,어린이공원,126.905003,37.439645
비둘기,어린이공원,126.906264,37.441597
꾸러기,어린이공원,126.905877,37.443219
중앙,어린이공원,126.9005113,37.44561107
풍림,어린이공원,126.9012021,37.44783408
부장천,어린이공원,126.9044062,37.45266794
해태,어린이공원,126.901866,37.457773
새재미,어린이공원,126.904239,37.459026
남서울,어린이공원,126.902123,37.448336
소망,어린이공원,126.9016706,37.46936829
쌈지,어린이공원,126.904015,37.470894
옥계,어린이공원,126.900302,37.460149
박미사랑,소공원,126.904519,37.437907
목화,어린이공원,126.907262,37.477455
꿈나무,어린이공원,126.9049179,37.46351982
정훈,어린이공원,126.9063221,37.46567731
무궁화,어린이공원,126.904391,37.464377
금천체육공원,근린공원,126.908522,37.468233
산기슭공원,근린공원,126.9076165,37.46364031
감로천생태공원,근린공원,126.9079262,37.46964774
한사랑,어린이공원,126.904573,37.467716
반수,어린이공원,126.902233,37.4740151
구룡,어린이공원,126.902278,37.477891
남문,어린이공원,126.900396,37.472321
동산,어린이공원,126.9059645,37.47292006
미성,소공원,126.91377,37.477136
약수,어린이공원,126.912442,37.473131
삼육,소공원,126.934307,37.487922
양산,어린이공원,126.932549,37.473626
합실,어린이공원,126.927068,37.465079
행운동,소공원,126.959752,37.483375
봉천,어린이공원,126.964465,37.469221
까치산,소공원,126.960301,37.483056
목화,어린이공원,126.942282,37.467861
대협,어린이공원,126.913364,37.474772
인헌,어린이공원,126.962545,37.475334
충효,어린이공원,126.941048,37.480969
해바라기,어린이공원,126.930214,37.461967
영락,어린이공원,126.943796,37.476781
오성,어린이공원,126.920805,37.467908
미림,어린이공원,126.935286,37.466517
난우,어린이공원,126.913959,37.48039993
도덕,소공원,126.938168,37.469331
남강,어린이공원,126.924653,37.473461
한라,어린이공원,126.914788,37.475633
서광,어린이공원,126.942644,37.475162
중앙,어린이공원,126.948278,37.484446
새싹,어린이공원,126.949378,37.484451
까치산근린공원,근린공원,126.969325,37.476436
봉림,어린이공원,126.935717,37.482694
쑥고개,어린이공원,126.940794,37.475822
난곡,어린이공원,126.915317,37.474084
새빛,어린이공원,126.915149,37.486319
신라,어린이공원,126.912623,37.473548
학다리,어린이공원,126.937591,37.488732
용담,어린이공원,126.943506,37.475466
원당,어린이공원,126.963329,37.474839
교체,어린이공원,126.963998,37.473281
보명,어린이공원,126.925639,37.475841
일선,어린이공원,126.949514,37.477823
청룡,어린이공원,126.944732,37.477619
까치,어린이공원,126.959507,37.479924
모래내,어린이공원,126.955456,37.477901
밤골,어린이공원,126.967365,37.473919
약수암,어린이공원,126.932978,37.459512
연주대,소공원,126.941932,37.469214
태양,어린이공원,126.936475,37.468445
사우촌,어린이공원,126.934163,37.467506
약수,어린이공원,126.961074,37.474417
탑골,어린이공원,126.961074,37.474417
장미,어린이공원,126.962395,37.479094
예촌,어린이공원,126.9768782,37.47453441
난우,어린이공원,126.921869,37.466402
남부,어린이공원,126.920679,37.48481
새들,어린이공원,126.925741,37.48861
색동,어린이공원,126.932555,37.486533
새숲,어린이공원,126.913108,37.482374
장군봉,소공원,126.939008,37.478054
은천,어린이공원,126.942996,37.488223
국회단지,어린이공원,126.943211,37.490274
국지,어린이공원,126.940606,37.490053
서원,어린이공원,126.933237,37.476815
송학,어린이공원,126.949269,37.480272
백설,어린이공원,126.953512,37.476236
신화,어린이공원,126.935702,37.476656
미도,어린이공원,126.915263,37.462803
무궁화,어린이공원,126.928727,37.482017
신림근린공원,근린공원,126.918234,37.480884
장군봉근린공원,근린공원,126.939049,37.478631
문성,어린이공원,126.90286,37.482015
비안,어린이공원,126.94017,37.480767
선봉,어린이공원,126.939678,37.485144
국사봉,어린이공원,126.934035,37.48995
파밀리에 소공원,소공원,126.904792,37.493251
상도근린공원,근린공원,126.94143,37.491879
호박골,어린이공원,126.923932,37.48193
해태,어린이공원,126.940612,37.472323
당곡,어린이공원,126.93354,37.488678
군아파트,어린이공원,126.978932,37.471823
다사랑어린이공원,어린이공원,126.899215,37.4928339
대림어린이공원,어린이공원,126.9030162,37.49133176
빙수골,소공원,126.932279,37.496881
영도,소공원,126.941042,37.503299
나비,소공원,126.943593,37.503186
해님,어린이공원,126.951273,37.501617
별님,어린이공원,126.944953,37.498885
참새,어린이공원,126.921885,37.498336
새벽,어린이공원,126.930155,37.50092249
옹달샘,어린이공원,126.929617,37.495349
동작주차,근린공원,126.977294,37.503828
서달,소공원,126.960027,37.501059
제비,어린이공원,126.925844,37.506659
꿈동산,어린이공원,126.954296,37.503551
한  수,어린이공원,126.928324,37.503173
꿈에그린어린이공원,어린이공원,126.908722,37.503103
(가칭)신길14재정비촉진구역 소공원,소공원,126.908693,37.503172
(가칭)신길7재정비촉진구역 소공원,소공원,126.916358,37.501274
(가칭)신길11재정비촉진구역 소공원,소공원,126.906631,37.504638
(가칭)신길5재정비촉진구역 소공원,소공원,126.9175044,37.50373971
(가칭)신길5구역어린이공원,어린이공원,126.920286,37.503015
메낙골근린공원,근린공원,126.915244,37.506992
산성어린이공원,어린이공원,126.902594,37.496859
고추말어린이공원,어린이공원,126.907115,37.511577
영등포근린공원,근린공원,126.9121264,37.51612662
영일어린이공원,어린이공원,126.903895,37.510097
신길근린공원,근린공원,126.905408,37.501712
자매근린공원,근린공원,126.9290816,37.51662817
신일어린이공원,어린이공원,126.922191,37.511852
다람쥐,어린이공원,126.8908193,37.46824515
두산,어린이공원,126.8942618,37.47303262
철쭉,어린이공원,126.8896337,37.45288913
파랑새,어린이공원,126.888937,37.454889
참새,어린이공원,126.8871937,37.45695474
골말,어린이공원,126.884528,37.482876
무아래,어린이공원,126.893278,37.473337
조마,어린이공원,126.8955477,37.47561479
독산근린공원,근린공원,126.884123,37.463664
도하,소공원,126.896014,37.458753
금나래중앙,근린공원,126.8962053,37.45822937
진달래,어린이공원,126.904883,37.434878
환경어린이공원,어린이공원,126.888408,37.48502191
천왕역소공원,소공원,126.8400322,37.48530509
이펜시아어린이공원,어린이공원,126.845813,37.483092
개명소공원,소공원,126.839291,37.480377
봉화대근린공원,근린공원,126.8424192,37.48469858
푸른수목원,근린공원,126.8236695,37.48196844
오류동역문화공원,문화공원,126.844884,37.494783
오류동 소공원,소공원,126.842953,37.493631
연지소공원,소공원,126.843491,37.482231
삭새어린이공원,어린이공원,126.825012,37.496337
수른어린이공원,어린이공원,126.829601,37.497891
연지근린공원,근린공원,126.838689,37.479003
버들어린이공원,어린이공원,126.841975,37.481146
천왕근린공원,근린공원,126.841125,37.476131
개웅산근린공원,근린공원,126.848974,37.500374
오동나무어린이공원,어린이공원,126.838383,37.485594
온수어린이공원,어린이공원,126.817658,37.494631
와룡소공원,소공원,126.820991,37.496736
갈매소공원,소공원,126.820991,37.496736
구로리어린이공원,어린이공원,126.891578,37.4904165
솔길어린이공원,어린이공원,126.880616,37.489254
화원어린이공원,어린이공원,126.8804405,37.49791653
삼각어린이공원,어린이공원,126.891969,37.501239
구로근린공원,근린공원,126.8896027,37.49748278
애경어린이공원,어린이공원,126.884417,37.500156
구로동(다울)소공원,소공원,126.888217,37.492279
현화소공원,소공원,126.858768,37.489741
개웅어린이공원,어린이공원,126.852866,37.489928
소막골어린이공원,어린이공원,126.852386,37.488486
절골어린이공원,어린이공원,126.851652,37.482821
가린열어린이공원,어린이공원,126.854191,37.500611
개봉소공원,소공원,126.849376,37.499696
개웅소공원,소공원,126.854735,37.488094
희망어린이공원,어린이공원,126.886243,37.48703809
꿈마을어린이공원,어린이공원,126.8901545,37.487173
인스빌2 소공원,소공원,126.890275,37.513184
도리미 소공원,소공원,126.902222,37.509336
원지어린이공원,어린이공원,126.899642,37.49761753
동심어린이공원,어린이공원,126.8972933,37.498712
두암어린이공원,어린이공원,126.897371,37.495428
신우어린이공원,어린이공원,126.899081,37.503539
(가칭)영등포1-4구역 역사공원,역사공원,126.908131,37.522483
당산근린공원,근린공원,126.895135,37.52521794
중앙어린이공원,어린이공원,126.9041639,37.521363
서강어린이공원,어린이공원,126.908707,37.525611
중마루근린공원,근린공원,126.9114973,37.51991866
문래근린공원,근린공원,126.894267,37.517456
번 남,어린이공원,127.024953,37.636018
논 골,어린이공원,127.027973,37.638634
샛 강,어린이공원,127.033005,37.639482
흰구름,어린이공원,127.020635,37.645866
희 망,어린이공원,127.024431,37.640764
은모루,어린이공원,127.026714,37.642612
소 귀,어린이공원,127.018697,37.638742
상산,어린이공원,127.023986,37.638514
흰구름,소공원,127.020465,37.645951
푸 른,어린이공원,127.008423,37.638686
무너미,어린이공원,127.0127415,37.6460666
장미원,어린이공원,127.015689,37.646688
솔밭근린공원,근린공원,127.012249,37.65301305
상  계,근린공원,127.0504391,37.66943969
갈  말,근린공원,127.0523458,37.66649445
초  안,어린이공원,127.0519995,37.63311499
안  골,어린이공원,127.0523395,37.63175975
새마을,어린이공원,127.0524095,37.67970639
샘  터,어린이공원,127.0542195,37.68082279
철  쭉,어린이공원,127.0515554,37.67736783
호돌이,어린이공원,127.0527248,37.67040454
산철쭉,어린이공원,127.0557809,37.67070947
삼  들,어린이공원,127.0527248,37.67040454
두루미,어린이공원,127.0523458,37.66649445
참  새,어린이공원,127.054659,37.6659528
초안산 <시공원>,근린공원,127.0514595,37.64354863
비석골,근린공원,127.0502954,37.63120563
장암지구,근린공원,127.0528721,37.68621485
월계2동쌈지(신화연립),기타,127.0427149,37.6324586
장 암,어린이공원,127.0535532,37.68747591
상계 1,기타,127.0528561,37.6764803
원당샘공원,기타,127.0220787,37.6607526
도로개설잔여부 휴게공원,기타,127.0505123,37.6611929
서울북부지방검찰청주변녹지,기타,127.0466808,37.6756414
물방울,어린이공원,127.0412883,37.6375725
장 미,어린이공원,127.036365,37.6381458
창고개,어린이공원,127.0393257,37.6447409
다람쥐,어린이공원,127.0349159,37.6452098
달 내,어린이공원,127.0352756,37.6427555
꿈동산,어린이공원,127.0368382,37.6501236
미 화,어린이공원,127.0397052,37.6549516
창3 마을공원,소공원,127.0412078,37.6333294
창2 마을공원,소공원,127.0362989,37.6412657
무수울 소공원,소공원,127.0338381,37.6778355
무수골 소공원,소공원,127.0389233,37.67844303
쌍문1구역 소공원,소공원,127.0219352,37.6489288
다락원 체육공원,체육공원,127.0465624,37.69077285
서울 창포원,기타,127.0475814,37.6892727
방학3동,기타,127.0292778,37.6633231
도봉1동(1),기타,127.0428127,37.6875164
쌍문1동,기타,127.0163509,37.6545297
창5동,기타,127.0387085,37.6520013
도봉2동,기타,127.0490433,37.6768238
방학1동,기타,127.0371404,37.661482
도봉1동(2),기타,127.0408206,37.6862776
쌍문4동(1),기타,127.0280205,37.6569337
쌍문4동(2),기타,127.0287138,37.6590534
쌍문2동,기타,127.0347283,37.6553216
발바닥공원,기타,127.0279921,37.6591413
방학사계광장,기타,127.0418448,37.6624333
도봉산역 만남의광장,기타,127.0467981,37.6882419
창동 공원,기타,127.045372,37.6601682
방학동 공원,기타,127.0454838,37.6644754
방학3동 가로공원,기타,127.0276147,37.6634352
도봉마루공원,기타,127.0439158,37.6877313
한전변전소 자투리땅 휴게공원,기타,127.0268292,37.6482319
서 원,어린이공원,127.0433093,37.6838254
무 수,어린이공원,127.0427453,37.6806313
해 태,어린이공원,127.0412072,37.6720052
갈대밭,어린이공원,127.0458103,37.6743303
방 학,어린이공원,127.0322622,37.6631059
